M4id,Frequency,Horizon,SP,StartingDate
Q17606,4,8,Quarterly,31-03-98 12:00
Q17607,4,8,Quarterly,31-03-98 12:00
Q17608,4,8,Quarterly,31-03-98 12:00
Q17609,4,8,Quarterly,31-03-98 12:00
Q17610,4,8,Quarterly,31-03-98 12:00
Q17611,4,8,Quarterly,31-03-98 12:00
Q17612,4,8,Quarterly,31-03-98 12:00
Q17613,4,8,Quarterly,31-03-98 12:00
Q17614,4,8,Quarterly,31-03-98 12:00
Q17615,4,8,Quarterly,31-03-98 12:00
Q17616,4,8,Quarterly,31-03-98 12:00
Q17617,4,8,Quarterly,31-03-98 12:00
Q17618,4,8,Quarterly,31-03-98 12:00
Q17619,4,8,Quarterly,31-03-98 12:00
Q17620,4,8,Quarterly,31-03-98 12:00
Q17621,4,8,Quarterly,31-03-98 12:00
Q17622,4,8,Quarterly,31-03-98 12:00
Q17623,4,8,Quarterly,31-03-98 12:00
Q17624,4,8,Quarterly,31-03-98 12:00
Q17625,4,8,Quarterly,31-03-98 12:00
Q17626,4,8,Quarterly,31-03-98 12:00
Q17627,4,8,Quarterly,31-03-98 12:00
Q17628,4,8,Quarterly,31-03-98 12:00
Q17629,4,8,Quarterly,31-03-98 12:00
Q17630,4,8,Quarterly,31-03-98 12:00
Q17631,4,8,Quarterly,31-03-98 12:00
Q17632,4,8,Quarterly,31-03-98 12:00
Q17633,4,8,Quarterly,31-03-98 12:00
Q17634,4,8,Quarterly,31-03-98 12:00
Q17635,4,8,Quarterly,31-03-98 12:00
Q17636,4,8,Quarterly,31-03-98 12:00
Q17637,4,8,Quarterly,31-03-98 12:00
Q17638,4,8,Quarterly,31-03-98 12:00
Q17639,4,8,Quarterly,31-03-98 12:00
Q17640,4,8,Quarterly,31-03-98 12:00
Q17641,4,8,Quarterly,31-03-98 12:00
Q17642,4,8,Quarterly,31-03-98 12:00
Q17643,4,8,Quarterly,31-03-98 12:00
Q17644,4,8,Quarterly,31-03-98 12:00
Q17645,4,8,Quarterly,31-03-98 12:00
Q17646,4,8,Quarterly,31-03-98 12:00
Q17647,4,8,Quarterly,31-03-98 12:00
Q17648,4,8,Quarterly,31-03-98 12:00
Q17649,4,8,Quarterly,31-03-98 12:00
Q17650,4,8,Quarterly,31-03-98 12:00
Q17651,4,8,Quarterly,31-03-98 12:00
Q17652,4,8,Quarterly,31-03-98 12:00
Q17653,4,8,Quarterly,31-03-98 12:00
Q17654,4,8,Quarterly,31-03-98 12:00
Q17655,4,8,Quarterly,31-03-98 12:00
Q17656,4,8,Quarterly,31-03-98 12:00
Q17657,4,8,Quarterly,31-03-98 12:00
Q17658,4,8,Quarterly,31-03-98 12:00
Q17659,4,8,Quarterly,31-03-98 12:00
Q17660,4,8,Quarterly,31-03-98 12:00
Q17661,4,8,Quarterly,31-03-98 12:00
Q17662,4,8,Quarterly,31-03-98 12:00
Q17663,4,8,Quarterly,31-03-98 12:00
Q17664,4,8,Quarterly,31-03-98 12:00
Q17665,4,8,Quarterly,31-03-98 12:00
Q17666,4,8,Quarterly,31-03-98 12:00
Q17667,4,8,Quarterly,31-03-98 12:00
Q17668,4,8,Quarterly,31-03-98 12:00
Q17669,4,8,Quarterly,31-03-98 12:00
Q17670,4,8,Quarterly,31-03-98 12:00
Q17671,4,8,Quarterly,31-03-98 12:00
Q17672,4,8,Quarterly,31-03-98 12:00
Q17673,4,8,Quarterly,31-03-98 12:00
Q17674,4,8,Quarterly,31-03-98 12:00
Q17675,4,8,Quarterly,31-03-98 12:00
Q17676,4,8,Quarterly,31-03-98 12:00
Q17677,4,8,Quarterly,31-03-98 12:00
Q17678,4,8,Quarterly,31-03-98 12:00
Q17679,4,8,Quarterly,31-03-98 12:00
Q17680,4,8,Quarterly,31-03-87 12:00
Q17681,4,8,Quarterly,31-03-99 12:00
Q17682,4,8,Quarterly,31-03-90 12:00
Q17683,4,8,Quarterly,31-03-91 12:00
Q17684,4,8,Quarterly,31-03-86 12:00
Q17685,4,8,Quarterly,31-03-96 12:00
Q17686,4,8,Quarterly,31-03-96 12:00
Q17687,4,8,Quarterly,31-03-96 12:00
Q17688,4,8,Quarterly,31-03-96 12:00
Q17689,4,8,Quarterly,31-03-96 12:00
Q17690,4,8,Quarterly,31-03-96 12:00
Q17691,4,8,Quarterly,31-03-96 12:00
Q17692,4,8,Quarterly,30-09-78 12:00
Q17693,4,8,Quarterly,31-03-94 12:00
Q17694,4,8,Quarterly,31-03-94 12:00
Q17695,4,8,Quarterly,31-03-94 12:00
Q17696,4,8,Quarterly,31-03-94 12:00
Q17697,4,8,Quarterly,31-03-97 12:00
Q17698,4,8,Quarterly,31-03-75 12:00
Q17699,4,8,Quarterly,31-03-97 12:00
Q17700,4,8,Quarterly,31-03-97 12:00
Q17701,4,8,Quarterly,31-03-03 12:00
Q17702,4,8,Quarterly,31-03-96 12:00
Q17703,4,8,Quarterly,31-03-96 12:00
Q17704,4,8,Quarterly,31-03-96 12:00
Q17705,4,8,Quarterly,31-12-08 12:00
Q17706,4,8,Quarterly,31-03-98 12:00
Q17707,4,8,Quarterly,31-03-98 12:00
Q17708,4,8,Quarterly,31-03-98 12:00
Q17709,4,8,Quarterly,31-03-98 12:00
Q17710,4,8,Quarterly,31-03-98 12:00
Q17711,4,8,Quarterly,31-03-98 12:00
Q17712,4,8,Quarterly,31-03-98 12:00
Q17713,4,8,Quarterly,31-03-98 12:00
Q17714,4,8,Quarterly,31-03-98 12:00
Q17715,4,8,Quarterly,31-03-98 12:00
Q17716,4,8,Quarterly,31-03-98 12:00
Q17717,4,8,Quarterly,31-03-98 12:00
Q17718,4,8,Quarterly,31-03-98 12:00
Q17719,4,8,Quarterly,31-03-98 12:00
Q17720,4,8,Quarterly,31-03-98 12:00
Q17721,4,8,Quarterly,31-03-98 12:00
Q17722,4,8,Quarterly,31-03-98 12:00
Q17723,4,8,Quarterly,31-03-98 12:00
Q17724,4,8,Quarterly,31-03-98 12:00
Q17725,4,8,Quarterly,31-03-98 12:00
Q17726,4,8,Quarterly,31-03-98 12:00
Q17727,4,8,Quarterly,31-03-98 12:00
Q17728,4,8,Quarterly,31-03-98 12:00
Q17729,4,8,Quarterly,31-03-98 12:00
Q17730,4,8,Quarterly,31-03-98 12:00
Q17731,4,8,Quarterly,31-03-98 12:00
Q17732,4,8,Quarterly,31-03-98 12:00
Q17733,4,8,Quarterly,31-03-98 12:00
Q17734,4,8,Quarterly,31-03-98 12:00
Q17735,4,8,Quarterly,31-03-98 12:00
Q17736,4,8,Quarterly,31-03-98 12:00
Q17737,4,8,Quarterly,31-03-98 12:00
Q17738,4,8,Quarterly,31-03-98 12:00
Q17739,4,8,Quarterly,31-03-98 12:00
Q17740,4,8,Quarterly,31-03-98 12:00
Q17741,4,8,Quarterly,31-03-98 12:00
Q17742,4,8,Quarterly,31-03-98 12:00
Q17743,4,8,Quarterly,31-03-98 12:00
Q17744,4,8,Quarterly,31-03-98 12:00
Q17745,4,8,Quarterly,31-03-98 12:00
Q17746,4,8,Quarterly,31-03-98 12:00
Q17747,4,8,Quarterly,31-03-87 12:00
Q17748,4,8,Quarterly,31-03-87 12:00
Q17749,4,8,Quarterly,31-03-87 12:00
Q17750,4,8,Quarterly,31-03-87 12:00
Q17751,4,8,Quarterly,31-03-87 12:00
Q17752,4,8,Quarterly,31-03-87 12:00
Q17753,4,8,Quarterly,31-03-87 12:00
Q17754,4,8,Quarterly,31-03-87 12:00
Q17755,4,8,Quarterly,31-03-87 12:00
Q17756,4,8,Quarterly,31-03-87 12:00
Q17757,4,8,Quarterly,31-03-97 12:00
Q17758,4,8,Quarterly,31-03-96 12:00
Q17759,4,8,Quarterly,31-01-73 12:00
Q17760,4,8,Quarterly,31-01-73 12:00
Q17761,4,8,Quarterly,31-01-73 12:00
Q17762,4,8,Quarterly,31-01-73 12:00
Q17763,4,8,Quarterly,31-01-73 12:00
Q17764,4,8,Quarterly,31-01-73 12:00
Q17765,4,8,Quarterly,31-01-73 12:00
Q17766,4,8,Quarterly,31-01-04 12:00
Q17767,4,8,Quarterly,31-01-04 12:00
Q17768,4,8,Quarterly,31-01-99 12:00
Q17769,4,8,Quarterly,31-01-99 12:00
Q17770,4,8,Quarterly,31-01-99 12:00
Q17771,4,8,Quarterly,31-07-91 12:00
Q17772,4,8,Quarterly,31-07-91 12:00
Q17773,4,8,Quarterly,31-01-99 12:00
Q17774,4,8,Quarterly,31-07-91 12:00
Q17775,4,8,Quarterly,31-07-91 12:00
Q17776,4,8,Quarterly,31-07-91 12:00
Q17777,4,8,Quarterly,31-07-91 12:00
Q17778,4,8,Quarterly,31-10-98 12:00
Q17779,4,8,Quarterly,31-10-98 12:00
Q17780,4,8,Quarterly,31-03-99 12:00
Q17781,4,8,Quarterly,31-03-99 12:00
Q17782,4,8,Quarterly,31-03-99 12:00
Q17783,4,8,Quarterly,30-09-91 12:00
Q17784,4,8,Quarterly,30-09-91 12:00
Q17785,4,8,Quarterly,30-09-91 12:00
Q17786,4,8,Quarterly,30-09-91 12:00
Q17787,4,8,Quarterly,30-09-91 12:00
Q17788,4,8,Quarterly,30-09-91 12:00
Q17789,4,8,Quarterly,30-09-91 12:00
Q17790,4,8,Quarterly,30-09-91 12:00
Q17791,4,8,Quarterly,30-09-91 12:00
Q17792,4,8,Quarterly,30-09-91 12:00
Q17793,4,8,Quarterly,30-09-91 12:00
Q17794,4,8,Quarterly,30-09-91 12:00
Q17795,4,8,Quarterly,30-09-91 12:00
Q17796,4,8,Quarterly,30-09-91 12:00
Q17797,4,8,Quarterly,31-03-88 12:00
Q17798,4,8,Quarterly,31-03-88 12:00
Q17799,4,8,Quarterly,31-03-88 12:00
Q17800,4,8,Quarterly,31-12-98 12:00
Q17801,4,8,Quarterly,31-12-93 12:00
Q17802,4,8,Quarterly,31-12-93 12:00
Q17803,4,8,Quarterly,31-12-93 12:00
Q17804,4,8,Quarterly,31-12-93 12:00
Q17805,4,8,Quarterly,31-12-93 12:00
Q17806,4,8,Quarterly,31-12-93 12:00
Q17807,4,8,Quarterly,30-06-88 12:00
Q17808,4,8,Quarterly,30-06-88 12:00
Q17809,4,8,Quarterly,31-03-92 12:00
Q17810,4,8,Quarterly,31-03-92 12:00
Q17811,4,8,Quarterly,31-03-92 12:00
Q17812,4,8,Quarterly,31-03-92 12:00
Q17813,4,8,Quarterly,31-03-98 12:00
Q17814,4,8,Quarterly,31-03-98 12:00
Q17815,4,8,Quarterly,31-03-98 12:00
Q17816,4,8,Quarterly,31-03-98 12:00
Q17817,4,8,Quarterly,31-03-98 12:00
Q17818,4,8,Quarterly,31-03-98 12:00
Q17819,4,8,Quarterly,31-03-98 12:00
Q17820,4,8,Quarterly,31-03-98 12:00
Q17821,4,8,Quarterly,31-03-98 12:00
Q17822,4,8,Quarterly,30-06-03 12:00
Q17823,4,8,Quarterly,31-03-03 12:00
Q17824,4,8,Quarterly,31-03-92 12:00
Q17825,4,8,Quarterly,31-03-92 12:00
Q17826,4,8,Quarterly,31-03-92 12:00
Q17827,4,8,Quarterly,31-03-92 12:00
Q17828,4,8,Quarterly,31-03-92 12:00
Q17829,4,8,Quarterly,31-03-92 12:00
Q17830,4,8,Quarterly,31-03-92 12:00
M26720,12,18,Monthly,01-01-78 12:00
M26721,12,18,Monthly,01-01-00 12:00
M26722,12,18,Monthly,01-01-39 12:00
M26723,12,18,Monthly,01-03-06 12:00
M26724,12,18,Monthly,01-03-06 12:00
M26725,12,18,Monthly,01-01-47 12:00
M26726,12,18,Monthly,01-01-47 12:00
M26727,12,18,Monthly,01-01-47 12:00
M26728,12,18,Monthly,01-01-72 12:00
M26729,12,18,Monthly,01-01-90 12:00
M26730,12,18,Monthly,01-01-39 12:00
M26731,12,18,Monthly,01-01-64 12:00
M26732,12,18,Monthly,01-03-06 12:00
M26733,12,18,Monthly,01-03-06 12:00
M26734,12,18,Monthly,01-01-47 12:00
M26735,12,18,Monthly,01-01-90 12:00
M26736,12,18,Monthly,01-01-39 12:00
M26737,12,18,Monthly,01-01-39 12:00
M26738,12,18,Monthly,01-01-39 12:00
M26739,12,18,Monthly,01-01-59 12:00
M26740,12,18,Monthly,01-01-39 12:00
M26741,12,18,Monthly,01-01-39 12:00
M26742,12,18,Monthly,01-03-06 12:00
M26743,12,18,Monthly,01-01-39 12:00
M26744,12,18,Monthly,01-01-39 12:00
M26745,12,18,Monthly,01-03-06 12:00
M26746,12,18,Monthly,01-01-39 12:00
M26747,12,18,Monthly,01-01-51 12:00
M26748,12,18,Monthly,01-01-90 12:00
M26749,12,18,Monthly,01-01-90 12:00
M26750,12,18,Monthly,01-01-85 12:00
M26751,12,18,Monthly,01-01-39 12:00
M26752,12,18,Monthly,01-01-59 12:00
M26753,12,18,Monthly,01-03-06 12:00
M26754,12,18,Monthly,01-01-39 12:00
M26755,12,18,Monthly,01-01-39 12:00
M26756,12,18,Monthly,01-01-90 12:00
M26757,12,18,Monthly,01-01-72 12:00
M26758,12,18,Monthly,01-01-72 12:00
M26759,12,18,Monthly,01-01-72 12:00
M26760,12,18,Monthly,01-01-72 12:00
M26761,12,18,Monthly,01-01-90 12:00
M26762,12,18,Monthly,01-01-64 12:00
M26763,12,18,Monthly,01-01-39 12:00
M26764,12,18,Monthly,01-01-64 12:00
M26765,12,18,Monthly,01-03-06 12:00
M26766,12,18,Monthly,01-03-06 12:00
M26767,12,18,Monthly,01-01-64 12:00
M26768,12,18,Monthly,01-01-90 12:00
M26769,12,18,Monthly,01-01-90 12:00
M26770,12,18,Monthly,01-01-90 12:00
M26771,12,18,Monthly,01-01-90 12:00
M26772,12,18,Monthly,01-01-64 12:00
M26773,12,18,Monthly,01-01-64 12:00
M26774,12,18,Monthly,01-12-00 12:00
M26775,12,18,Monthly,01-12-00 12:00
M26776,12,18,Monthly,01-12-00 12:00
M26777,12,18,Monthly,01-12-00 12:00
M26778,12,18,Monthly,01-12-00 12:00
M26779,12,18,Monthly,01-12-00 12:00
M26780,12,18,Monthly,01-12-00 12:00
M26781,12,18,Monthly,01-12-00 12:00
M26782,12,18,Monthly,01-12-00 12:00
M26783,12,18,Monthly,01-12-00 12:00
M26784,12,18,Monthly,01-12-00 12:00
M26785,12,18,Monthly,01-12-00 12:00
M26786,12,18,Monthly,01-12-00 12:00
M26787,12,18,Monthly,01-12-00 12:00
M26788,12,18,Monthly,01-12-00 12:00
M26789,12,18,Monthly,01-12-00 12:00
M26790,12,18,Monthly,01-12-00 12:00
M26791,12,18,Monthly,01-12-00 12:00
M26792,12,18,Monthly,01-12-00 12:00
M26793,12,18,Monthly,01-12-00 12:00
M26794,12,18,Monthly,01-12-00 12:00
M26795,12,18,Monthly,01-01-59 12:00
M26796,12,18,Monthly,01-01-59 12:00
M26797,12,18,Monthly,01-01-99 12:00
M26798,12,18,Monthly,01-01-59 12:00
M26799,12,18,Monthly,01-01-59 12:00
M26800,12,18,Monthly,01-01-01 12:00
M26801,12,18,Monthly,01-01-01 12:00
M26802,12,18,Monthly,01-01-02 12:00
M26803,12,18,Monthly,01-01-02 12:00
M26804,12,18,Monthly,01-01-02 12:00
M26805,12,18,Monthly,01-01-02 12:00
M26806,12,18,Monthly,01-01-02 12:00
M26807,12,18,Monthly,01-12-69 12:00
M26808,12,18,Monthly,01-01-67 12:00
M26809,12,18,Monthly,01-01-67 12:00
M26810,12,18,Monthly,01-01-39 12:00
M26811,12,18,Monthly,01-01-47 12:00
M26812,12,18,Monthly,01-01-47 12:00
M26813,12,18,Monthly,01-01-47 12:00
M26814,12,18,Monthly,01-01-67 12:00
M26815,12,18,Monthly,01-01-47 12:00
M26816,12,18,Monthly,01-01-47 12:00
M26817,12,18,Monthly,01-01-47 12:00
M26818,12,18,Monthly,01-01-47 12:00
M26819,12,18,Monthly,01-01-54 12:00
M26820,12,18,Monthly,01-01-54 12:00
M26821,12,18,Monthly,01-01-54 12:00
M26822,12,18,Monthly,01-01-54 12:00
M26823,12,18,Monthly,01-01-47 12:00
M26824,12,18,Monthly,01-01-67 12:00
M26825,12,18,Monthly,01-01-54 12:00
M26826,12,18,Monthly,01-01-54 12:00
M26827,12,18,Monthly,01-01-67 12:00
M26828,12,18,Monthly,01-01-67 12:00
M26829,12,18,Monthly,01-01-67 12:00
M26830,12,18,Monthly,01-01-67 12:00
M26831,12,18,Monthly,01-01-67 12:00
M26832,12,18,Monthly,01-01-47 12:00
M26833,12,18,Monthly,01-01-54 12:00
M26834,12,18,Monthly,01-01-54 12:00
M26835,12,18,Monthly,01-01-72 12:00
M26836,12,18,Monthly,01-01-72 12:00
M26837,12,18,Monthly,01-01-72 12:00
M26838,12,18,Monthly,01-01-72 12:00
M26839,12,18,Monthly,01-01-72 12:00
M26840,12,18,Monthly,01-01-72 12:00
M26841,12,18,Monthly,01-01-72 12:00
M26842,12,18,Monthly,01-01-72 12:00
M26843,12,18,Monthly,01-01-72 12:00
M26844,12,18,Monthly,01-01-72 12:00
M26845,12,18,Monthly,01-01-72 12:00
M26846,12,18,Monthly,01-01-72 12:00
M26847,12,18,Monthly,01-01-72 12:00
M26848,12,18,Monthly,01-01-72 12:00
M26849,12,18,Monthly,01-01-72 12:00
M26850,12,18,Monthly,01-01-72 12:00
M26851,12,18,Monthly,01-01-72 12:00
M26852,12,18,Monthly,01-01-72 12:00
M26853,12,18,Monthly,01-01-72 12:00
M26854,12,18,Monthly,01-01-72 12:00
M26855,12,18,Monthly,01-01-72 12:00
M26856,12,18,Monthly,01-01-72 12:00
M26857,12,18,Monthly,01-01-72 12:00
M26858,12,18,Monthly,01-01-72 12:00
M26859,12,18,Monthly,01-01-72 12:00
M26860,12,18,Monthly,01-01-72 12:00
M26861,12,18,Monthly,01-01-72 12:00
M26862,12,18,Monthly,01-01-72 12:00
M26863,12,18,Monthly,01-01-72 12:00
M26864,12,18,Monthly,01-01-72 12:00
M26865,12,18,Monthly,01-01-72 12:00
M26866,12,18,Monthly,01-01-72 12:00
M26867,12,18,Monthly,01-01-72 12:00
M26868,12,18,Monthly,01-01-72 12:00
M26869,12,18,Monthly,01-01-72 12:00
M26870,12,18,Monthly,01-01-72 12:00
M26871,12,18,Monthly,01-01-72 12:00
M26872,12,18,Monthly,01-01-72 12:00
M26873,12,18,Monthly,01-01-72 12:00
M26874,12,18,Monthly,01-01-72 12:00
M26875,12,18,Monthly,01-01-72 12:00
M26876,12,18,Monthly,01-01-72 12:00
M26877,12,18,Monthly,01-01-72 12:00
M26878,12,18,Monthly,01-01-72 12:00
M26879,12,18,Monthly,01-01-72 12:00
M26880,12,18,Monthly,01-01-72 12:00
M26881,12,18,Monthly,01-01-72 12:00
M26882,12,18,Monthly,01-01-72 12:00
M26883,12,18,Monthly,01-01-72 12:00
M26884,12,18,Monthly,01-01-72 12:00
M26885,12,18,Monthly,01-01-72 12:00
M26886,12,18,Monthly,01-01-72 12:00
M26887,12,18,Monthly,01-01-72 12:00
M26888,12,18,Monthly,01-01-72 12:00
M26889,12,18,Monthly,01-01-72 12:00
M26890,12,18,Monthly,01-01-72 12:00
M26891,12,18,Monthly,01-01-72 12:00
M26892,12,18,Monthly,01-01-72 12:00
M26893,12,18,Monthly,01-01-72 12:00
M26894,12,18,Monthly,01-01-72 12:00
M26895,12,18,Monthly,01-01-72 12:00
M26896,12,18,Monthly,01-01-72 12:00
M26897,12,18,Monthly,01-01-72 12:00
M26898,12,18,Monthly,01-01-72 12:00
M26899,12,18,Monthly,01-01-72 12:00
M26900,12,18,Monthly,01-01-72 12:00
M26901,12,18,Monthly,01-01-72 12:00
M26902,12,18,Monthly,01-06-04 12:00
M26903,12,18,Monthly,01-06-04 12:00
M26904,12,18,Monthly,01-05-68 12:00
M26905,12,18,Monthly,01-07-01 12:00
M26906,12,18,Monthly,01-05-68 12:00
M26907,12,18,Monthly,01-07-01 12:00
M26908,12,18,Monthly,01-06-04 12:00
M26909,12,18,Monthly,01-01-92 12:00
M26910,12,18,Monthly,01-01-92 12:00
M26911,12,18,Monthly,01-01-92 12:00
M26912,12,18,Monthly,01-01-92 12:00
M26913,12,18,Monthly,01-01-92 12:00
M26914,12,18,Monthly,01-01-92 12:00
M26915,12,18,Monthly,01-01-92 12:00
M26916,12,18,Monthly,01-01-92 12:00
M26917,12,18,Monthly,01-01-92 12:00
M26918,12,18,Monthly,01-01-92 12:00
M26919,12,18,Monthly,01-01-92 12:00
M26920,12,18,Monthly,01-01-92 12:00
M26921,12,18,Monthly,01-01-92 12:00
M26922,12,18,Monthly,01-01-92 12:00
M26923,12,18,Monthly,01-01-92 12:00
M26924,12,18,Monthly,01-01-92 12:00
M26925,12,18,Monthly,01-01-92 12:00
M26926,12,18,Monthly,01-01-92 12:00
M26927,12,18,Monthly,01-01-92 12:00
M26928,12,18,Monthly,01-01-92 12:00
M26929,12,18,Monthly,01-01-92 12:00
M26930,12,18,Monthly,01-01-92 12:00
M26931,12,18,Monthly,01-01-92 12:00
M26932,12,18,Monthly,01-01-92 12:00
M26933,12,18,Monthly,01-01-92 12:00
M26934,12,18,Monthly,01-01-92 12:00
M26935,12,18,Monthly,01-01-92 12:00
M26936,12,18,Monthly,01-01-92 12:00
M26937,12,18,Monthly,01-01-92 12:00
M26938,12,18,Monthly,01-01-92 12:00
M26939,12,18,Monthly,01-01-92 12:00
M26940,12,18,Monthly,01-01-92 12:00
M26941,12,18,Monthly,01-01-92 12:00
M26942,12,18,Monthly,01-01-92 12:00
M26943,12,18,Monthly,01-01-92 12:00
M26944,12,18,Monthly,01-01-92 12:00
M26945,12,18,Monthly,01-01-92 12:00
M26946,12,18,Monthly,01-01-92 12:00
M26947,12,18,Monthly,01-01-92 12:00
M26948,12,18,Monthly,01-01-92 12:00
M26949,12,18,Monthly,01-01-92 12:00
M26950,12,18,Monthly,01-01-92 12:00
M26951,12,18,Monthly,01-01-92 12:00
M26952,12,18,Monthly,01-01-92 12:00
M26953,12,18,Monthly,01-01-92 12:00
M26954,12,18,Monthly,01-01-92 12:00
M26955,12,18,Monthly,01-01-92 12:00
M26956,12,18,Monthly,01-01-92 12:00
M26957,12,18,Monthly,01-01-92 12:00
M26958,12,18,Monthly,01-01-92 12:00
M26959,12,18,Monthly,01-01-92 12:00
M26960,12,18,Monthly,01-01-92 12:00
M26961,12,18,Monthly,01-01-92 12:00
M26962,12,18,Monthly,01-01-92 12:00
M26963,12,18,Monthly,01-01-92 12:00
M26964,12,18,Monthly,01-01-92 12:00
M26965,12,18,Monthly,01-01-92 12:00
M26966,12,18,Monthly,01-01-92 12:00
M26967,12,18,Monthly,01-01-92 12:00
M26968,12,18,Monthly,01-01-92 12:00
M26969,12,18,Monthly,01-01-92 12:00
M26970,12,18,Monthly,01-01-92 12:00
M26971,12,18,Monthly,01-01-92 12:00
M26972,12,18,Monthly,01-01-92 12:00
M26973,12,18,Monthly,01-01-92 12:00
M26974,12,18,Monthly,01-01-92 12:00
M26975,12,18,Monthly,01-01-92 12:00
M26976,12,18,Monthly,01-01-92 12:00
M26977,12,18,Monthly,01-01-92 12:00
M26978,12,18,Monthly,01-01-92 12:00
M26979,12,18,Monthly,01-01-92 12:00
M26980,12,18,Monthly,01-01-92 12:00
M26981,12,18,Monthly,01-01-92 12:00
M26982,12,18,Monthly,01-01-92 12:00
M26983,12,18,Monthly,01-01-92 12:00
M26984,12,18,Monthly,01-01-92 12:00
M26985,12,18,Monthly,01-01-92 12:00
M26986,12,18,Monthly,01-01-92 12:00
M26987,12,18,Monthly,01-01-92 12:00
M26988,12,18,Monthly,01-01-92 12:00
M26989,12,18,Monthly,01-01-92 12:00
M26990,12,18,Monthly,01-01-92 12:00
M26991,12,18,Monthly,01-02-92 12:00
M26992,12,18,Monthly,01-02-92 12:00
M26993,12,18,Monthly,01-02-92 12:00
M26994,12,18,Monthly,01-02-92 12:00
M26995,12,18,Monthly,01-02-92 12:00
M26996,12,18,Monthly,01-02-92 12:00
M26997,12,18,Monthly,01-02-92 12:00
M26998,12,18,Monthly,01-02-92 12:00
M26999,12,18,Monthly,01-02-92 12:00
M27000,12,18,Monthly,01-02-92 12:00
M27001,12,18,Monthly,01-02-92 12:00
M27002,12,18,Monthly,01-02-92 12:00
M27003,12,18,Monthly,01-02-92 12:00
M27004,12,18,Monthly,01-02-92 12:00
M27005,12,18,Monthly,01-02-92 12:00
M27006,12,18,Monthly,01-02-92 12:00
M27007,12,18,Monthly,01-02-92 12:00
M27008,12,18,Monthly,01-02-92 12:00
M27009,12,18,Monthly,01-02-92 12:00
M27010,12,18,Monthly,01-02-92 12:00
M27011,12,18,Monthly,01-02-92 12:00
M27012,12,18,Monthly,01-02-92 12:00
M27013,12,18,Monthly,01-02-92 12:00
M27014,12,18,Monthly,01-01-92 12:00
M27015,12,18,Monthly,01-01-92 12:00
M27016,12,18,Monthly,01-01-92 12:00
M27017,12,18,Monthly,01-01-92 12:00
M27018,12,18,Monthly,01-01-92 12:00
M27019,12,18,Monthly,01-01-92 12:00
M27020,12,18,Monthly,01-01-92 12:00
M27021,12,18,Monthly,01-01-92 12:00
M27022,12,18,Monthly,01-01-92 12:00
M27023,12,18,Monthly,01-01-92 12:00
M27024,12,18,Monthly,01-01-92 12:00
M27025,12,18,Monthly,01-01-92 12:00
M27026,12,18,Monthly,01-01-92 12:00
M27027,12,18,Monthly,01-01-92 12:00
M27028,12,18,Monthly,01-01-92 12:00
M27029,12,18,Monthly,01-01-92 12:00
M27030,12,18,Monthly,01-01-92 12:00
M27031,12,18,Monthly,01-01-92 12:00
M27032,12,18,Monthly,01-01-92 12:00
M27033,12,18,Monthly,01-01-92 12:00
M27034,12,18,Monthly,01-01-92 12:00
M27035,12,18,Monthly,01-01-92 12:00
M27036,12,18,Monthly,01-01-92 12:00
M27037,12,18,Monthly,01-01-92 12:00
M27038,12,18,Monthly,01-01-92 12:00
M27039,12,18,Monthly,01-01-92 12:00
M27040,12,18,Monthly,01-01-92 12:00
M27041,12,18,Monthly,01-01-92 12:00
M27042,12,18,Monthly,01-01-92 12:00
M27043,12,18,Monthly,01-01-92 12:00
M27044,12,18,Monthly,01-01-92 12:00
M27045,12,18,Monthly,01-01-92 12:00
M27046,12,18,Monthly,01-01-92 12:00
M27047,12,18,Monthly,01-01-92 12:00
M27048,12,18,Monthly,01-01-92 12:00
M27049,12,18,Monthly,01-01-92 12:00
M27050,12,18,Monthly,01-01-92 12:00
M27051,12,18,Monthly,01-01-92 12:00
M27052,12,18,Monthly,01-01-92 12:00
M27053,12,18,Monthly,01-01-92 12:00
M27054,12,18,Monthly,01-01-92 12:00
M27055,12,18,Monthly,01-01-92 12:00
M27056,12,18,Monthly,01-01-92 12:00
M27057,12,18,Monthly,01-01-92 12:00
M27058,12,18,Monthly,01-01-92 12:00
M27059,12,18,Monthly,01-01-92 12:00
M27060,12,18,Monthly,01-01-92 12:00
M27061,12,18,Monthly,01-01-92 12:00
M27062,12,18,Monthly,01-01-92 12:00
M27063,12,18,Monthly,01-01-92 12:00
M27064,12,18,Monthly,01-01-92 12:00
M27065,12,18,Monthly,01-01-92 12:00
M27066,12,18,Monthly,01-01-92 12:00
M27067,12,18,Monthly,01-01-92 12:00
M27068,12,18,Monthly,01-01-92 12:00
M27069,12,18,Monthly,01-01-92 12:00
M27070,12,18,Monthly,01-01-92 12:00
M27071,12,18,Monthly,01-01-92 12:00
M27072,12,18,Monthly,01-01-92 12:00
M27073,12,18,Monthly,01-01-92 12:00
M27074,12,18,Monthly,01-01-92 12:00
M27075,12,18,Monthly,01-01-92 12:00
M27076,12,18,Monthly,01-01-92 12:00
M27077,12,18,Monthly,01-01-92 12:00
M27078,12,18,Monthly,01-01-92 12:00
M27079,12,18,Monthly,01-01-92 12:00
M27080,12,18,Monthly,01-09-04 12:00
M27081,12,18,Monthly,01-09-04 12:00
M27082,12,18,Monthly,01-01-00 12:00
